0,101,4,-1,102.1,102.1,-10,90,10,0,0,0
1,103,0,1,100,62.73,0.01,0.033,0,0,0,0
2,103,2,1,50,52.52,0.01,0.033,0,0,0,0
3,103,1,3,30,20.93,0.01,0.033,0,0,0,0
4,103,3,2,50,20.93,0.01,0.033,0,0,0,0
5,103,2,0,100,62.73,0.01,0.033,0,0,0,0
6,103,4,0,50,52.52,0.01,0.033,0,0,0,0
7,102,2,-1,2389,80,18,50,-20,0,0,0,0,0,1,0.0099,0,18
8,102,3,-1,3714,80,18,50,-20,0,0,0,0,0,1,0.0155,0,18
