0,70,0.949745,102.398,80.9509,107.226,0,1,21
1,70,0.949745,102.098,80.9142,107.226,0,1,21
2,70,0.949745,102.548,80.9692,107.226,0,1,21
3,70,0.949745,102.698,80.9876,107.226,0,1,21
4,70,0.949745,102.848,81.0059,107.226,0,1,21
5,70,0.949745,101.949,80.8959,107.226,0,1,21
6,70,0.949745,101.499,80.8409,107.226,0,1,21
7,70,0.949745,102.698,80.9876,107.226,0,1,21
8,70,0.949745,102.548,80.9692,107.226,0,1,21
9,70,0.949745,102.848,81.0059,107.226,0,1,21
10,70,0.949746,103.748,81.116,107.226,0,1,21
11,70,0.949746,103.748,81.116,107.226,0,1,21
12,70,0.949745,102.998,81.0243,107.226,0,1,21
13,70,0.949745,102.998,81.0243,107.226,0,1,21
14,70,0.949745,102.848,81.0059,107.226,0,1,21
15,70,0.949745,103.598,81.0976,107.226,0,1,21
16,70,0.949745,104.797,81.2444,107.226,0,1,21
17,70,0.949745,106.296,81.4278,107.226,0,1,21
18,70,0.949745,107.196,81.5379,107.226,0,1,21
19,70,0.949745,107.795,81.6112,107.226,0,1,21
20,70,0.949745,107.196,81.5379,107.226,0,1,21
21,70,0.949745,107.046,81.5195,107.225,0,1,21
22,70,0.949745,107.196,81.5379,107.226,0,1,21
23,70,0.949745,107.046,81.5195,107.225,0,1,21
24,70,0.949746,107.496,81.5745,107.225,0,1,21
25,70,0.949745,107.795,81.6112,107.226,0,1,21
26,70,0.949745,108.695,81.7213,107.226,0,1,21
27,70,0.949745,110.194,81.9047,107.226,0,1,21
28,70,0.949745,110.344,81.923,107.226,0,1,21
29,70,0.949745,110.344,81.923,107.226,0,1,21
30,70,0.949745,110.344,81.923,107.226,0,1,21
31,70,0.949745,110.944,81.9964,107.226,0,1,21
32,70,0.949745,110.644,81.9597,107.226,0,1,21
33,70,0.949745,110.944,81.9964,107.226,0,1,21
34,70,0.949745,111.693,82.0881,107.226,0,1,21
35,70,0.949745,111.394,82.0514,107.225,0,1,21
36,70,0.949745,109.744,81.8497,107.226,0,1,21
37,70,0.949745,109.145,81.7763,107.226,0,1,21
38,70,0.949745,108.845,81.7396,107.226,0,1,21
39,70,0.949745,109.445,81.813,107.225,0,1,21
40,70,0.949745,110.644,81.9597,107.226,0,1,21
41,70,0.949746,112.143,82.1432,107.226,0,1,21
42,70,0.949746,112.143,82.1432,107.226,0,1,21
43,70,0.949745,112.893,82.2349,107.226,0,1,21
44,70,0.949746,113.343,82.2899,107.225,0,1,21
45,70,0.949745,114.692,82.455,107.225,0,1,21
46,70,0.949745,115.441,82.5467,107.226,0,1,21
47,70,0.949745,115.441,82.5467,107.226,0,1,21
48,70,0.949745,116.341,82.6567,107.226,0,1,21
49,70,0.949745,116.041,82.6201,107.226,0,1,21
50,70,0.949746,117.39,82.7851,107.226,0,1,21
51,70,0.949745,117.99,82.8585,107.226,0,1,21
52,70,0.949745,118.29,82.8952,107.226,0,1,21
53,70,0.949745,119.04,82.9869,107.226,0,1,21
54,70,0.949746,118.89,82.9686,107.226,0,1,21
55,70,0.949745,118.14,82.8768,107.226,0,1,21
56,70,0.949745,117.54,82.8035,107.226,0,1,21
57,70,0.949745,117.24,82.7668,107.226,0,1,21
58,70,0.949746,117.39,82.7851,107.226,0,1,21
59,70,0.949746,116.641,82.6934,107.225,0,1,21
60,70,0.949746,114.092,82.3816,107.226,0,1,21
61,70,0.949745,112.293,82.1615,107.226,0,1,21
62,70,0.949745,111.394,82.0514,107.225,0,1,21
63,70,0.949745,111.993,82.1248,107.225,0,1,21
64,70,0.949746,113.343,82.2899,107.225,0,1,21
65,70,0.949745,114.242,82.3999,107.226,0,1,21
66,70,0.949746,114.092,82.3816,107.226,0,1,21
67,70,0.949745,113.043,82.2532,107.226,0,1,21
68,70,0.949746,112.143,82.1432,107.226,0,1,21
69,70,0.949745,111.543,82.0698,107.226,0,1,21
70,70,0.949745,110.344,81.923,107.226,0,1,21
71,70,0.949745,108.695,81.7213,107.226,0,1,21
72,70,0.949745,107.046,81.5195,107.225,0,1,21
73,70,0.949745,106.296,81.4278,107.226,0,1,21
74,70,0.949745,106.146,81.4095,107.226,0,1,21
75,70,0.949745,106.446,81.4461,107.226,0,1,21
76,70,0.949746,106.746,81.4828,107.225,0,1,21
77,70,0.949745,106.446,81.4461,107.226,0,1,21
78,70,0.949745,106.146,81.4095,107.226,0,1,21
79,70,0.949745,106.296,81.4278,107.226,0,1,21
80,70,0.949745,106.446,81.4461,107.226,0,1,21
81,70,0.949745,106.596,81.4645,107.226,0,1,21
82,70,0.949745,107.046,81.5195,107.225,0,1,21
83,70,0.949745,106.896,81.5012,107.225,0,1,21
84,70,0.949745,106.296,81.4278,107.226,0,1,21
85,70,0.949746,105.996,81.3911,107.226,0,1,21
86,70,0.949745,105.846,81.3728,107.226,0,1,21
87,70,0.949745,106.146,81.4095,107.226,0,1,21
88,70,0.949745,106.446,81.4461,107.226,0,1,21
89,70,0.949745,106.296,81.4278,107.226,0,1,21
90,70,0.949745,106.146,81.4095,107.226,0,1,21
91,70,0.949745,106.296,81.4278,107.226,0,1,21
92,70,0.949745,106.296,81.4278,107.226,0,1,21
93,70,0.949745,106.146,81.4095,107.226,0,1,21
94,70,0.949746,105.996,81.3911,107.226,0,1,21
95,70,0.949746,105.996,81.3911,107.226,0,1,21
96,70,0.949745,105.846,81.3728,107.226,0,1,21
97,70,0.949745,105.697,81.3544,107.226,0,1,21
98,70,0.949745,105.697,81.3544,107.226,0,1,21
99,70,0.949745,105.697,81.3544,107.226,0,1,21
100,70,0.949745,105.697,81.3544,107.226,0,1,21
101,70,0.949745,105.697,81.3544,107.226,0,1,21
102,70,0.949745,105.846,81.3728,107.226,0,1,21
103,70,0.949745,106.146,81.4095,107.226,0,1,21
104,70,0.949745,106.446,81.4461,107.226,0,1,21
105,70,0.949745,106.596,81.4645,107.226,0,1,21
106,70,0.949745,106.446,81.4461,107.226,0,1,21
107,70,0.949745,106.146,81.4095,107.226,0,1,21
108,70,0.949745,105.846,81.3728,107.226,0,1,21
109,70,0.949745,105.846,81.3728,107.226,0,1,21
110,70,0.949745,106.146,81.4095,107.226,0,1,21
111,70,0.949745,106.896,81.5012,107.225,0,1,21
112,70,0.949745,107.646,81.5929,107.225,0,1,21
113,70,0.949745,107.945,81.6296,107.226,0,1,21
114,70,0.949746,108.245,81.6663,107.226,0,1,21
115,70,0.949745,108.395,81.6846,107.226,0,1,21
116,70,0.949746,108.245,81.6663,107.226,0,1,21
117,70,0.949746,108.245,81.6663,107.226,0,1,21
118,70,0.949745,108.545,81.7029,107.226,0,1,21
119,70,0.949745,109.145,81.7763,107.226,0,1,21
120,70,0.949745,109.594,81.8313,107.226,0,1,21
121,70,0.949745,110.344,81.923,107.226,0,1,21
122,70,0.949745,111.244,82.0331,107.226,0,1,21
123,70,0.949745,111.993,82.1248,107.225,0,1,21
124,70,0.949746,112.143,82.1432,107.226,0,1,21
125,70,0.949746,112.143,82.1432,107.226,0,1,21
126,70,0.949745,112.293,82.1615,107.226,0,1,21
127,70,0.949745,112.293,82.1615,107.226,0,1,21
128,70,0.949746,112.143,82.1432,107.226,0,1,21
129,70,0.949745,111.543,82.0698,107.226,0,1,21
130,70,0.949745,110.944,81.9964,107.226,0,1,21
131,70,0.949746,110.044,81.8864,107.225,0,1,21
132,70,0.949745,108.995,81.758,107.226,0,1,21
133,70,0.949745,108.695,81.7213,107.226,0,1,21
134,70,0.949745,107.795,81.6112,107.226,0,1,21
135,70,0.949745,106.596,81.4645,107.226,0,1,21
136,70,0.949745,105.697,81.3544,107.226,0,1,21
137,70,0.949745,105.247,81.2994,107.226,0,1,21
138,70,0.949745,105.097,81.2811,107.226,0,1,21
139,70,0.949745,105.097,81.2811,107.226,0,1,21
140,70,0.949745,104.797,81.2444,107.226,0,1,21
141,70,0.949745,104.497,81.2077,107.226,0,1,21
142,70,0.949745,104.647,81.226,107.226,0,1,21
143,70,0.949745,104.647,81.226,107.226,0,1,21
144,70,0.949745,104.497,81.2077,107.226,0,1,21
145,70,0.949745,104.647,81.226,107.226,0,1,21
146,70,0.949745,104.797,81.2444,107.226,0,1,21
147,70,0.949745,104.947,81.2627,107.226,0,1,21
148,70,0.949745,104.797,81.2444,107.226,0,1,21
149,70,0.949745,104.647,81.226,107.226,0,1,21
150,70,0.949745,104.647,81.226,107.226,0,1,21
151,70,0.949745,104.797,81.2444,107.226,0,1,21
152,70,0.949745,104.947,81.2627,107.226,0,1,21
153,70,0.949745,105.547,81.3361,107.226,0,1,21
154,70,0.949745,105.846,81.3728,107.226,0,1,21
155,70,0.949745,105.846,81.3728,107.226,0,1,21
156,70,0.949745,105.247,81.2994,107.226,0,1,21
157,70,0.949745,104.947,81.2627,107.226,0,1,21
158,70,0.949745,104.797,81.2444,107.226,0,1,21
159,70,0.949745,105.547,81.3361,107.226,0,1,21
160,70,0.949746,106.746,81.4828,107.225,0,1,21
161,70,0.949745,108.845,81.7396,107.226,0,1,21
162,70,0.949746,110.044,81.8864,107.225,0,1,21
163,70,0.949745,110.794,81.9781,107.225,0,1,21
164,70,0.949745,110.344,81.923,107.226,0,1,21
165,70,0.949745,109.894,81.868,107.226,0,1,21
166,70,0.949745,108.845,81.7396,107.226,0,1,21
167,70,0.949745,109.295,81.7946,107.226,0,1,21
168,70,0.949745,109.594,81.8313,107.226,0,1,21
169,70,0.949745,109.145,81.7763,107.226,0,1,21
170,70,0.949745,109.145,81.7763,107.226,0,1,21
171,70,0.949745,109.145,81.7763,107.226,0,1,21
172,70,0.949745,109.145,81.7763,107.226,0,1,21
173,70,0.949745,108.995,81.758,107.226,0,1,21
174,70,0.949745,109.145,81.7763,107.226,0,1,21
175,70,0.949745,108.845,81.7396,107.226,0,1,21
176,70,0.949746,108.245,81.6663,107.226,0,1,21
177,70,0.949746,107.496,81.5745,107.225,0,1,21
178,70,0.949745,106.446,81.4461,107.226,0,1,21
179,70,0.949745,105.547,81.3361,107.226,0,1,21
180,70,0.949745,104.647,81.226,107.226,0,1,21
181,70,0.949745,104.347,81.1894,107.225,0,1,21
182,70,0.949745,104.047,81.1527,107.225,0,1,21
183,70,0.949746,103.748,81.116,107.226,0,1,21
184,70,0.949745,103.598,81.0976,107.226,0,1,21
185,70,0.949745,103.298,81.061,107.226,0,1,21
186,70,0.949745,102.998,81.0243,107.226,0,1,21
187,70,0.949745,102.548,80.9692,107.226,0,1,21
188,70,0.949745,102.248,80.9326,107.226,0,1,21
