0,60,1.56371,102.447,80.9999,119.645,0,1,21
1,60,1.56371,102.147,80.9631,119.645,0,1,21
2,60,1.56371,102.597,81.0183,119.645,0,1,21
3,60,1.56371,102.747,81.0368,119.645,0,1,21
4,60,1.56371,102.897,81.0552,119.645,0,1,21
5,60,1.56371,101.997,80.9447,119.645,0,1,21
6,60,1.56371,101.547,80.8894,119.645,0,1,21
7,60,1.56371,102.747,81.0368,119.645,0,1,21
8,60,1.56371,102.597,81.0183,119.645,0,1,21
9,60,1.56371,102.897,81.0552,119.645,0,1,21
10,60,1.56371,103.797,81.1657,119.645,0,1,21
11,60,1.56371,103.797,81.1657,119.645,0,1,21
12,60,1.56371,103.047,81.0736,119.645,0,1,21
13,60,1.56371,103.047,81.0736,119.645,0,1,21
14,60,1.56371,102.897,81.0552,119.645,0,1,21
15,60,1.56371,103.647,81.1472,119.645,0,1,21
16,60,1.56371,104.847,81.2946,119.645,0,1,21
17,60,1.56371,106.347,81.4787,119.645,0,1,21
18,60,1.56371,107.247,81.5892,119.645,0,1,21
19,60,1.56371,107.847,81.6628,119.645,0,1,21
20,60,1.56371,107.247,81.5892,119.645,0,1,21
21,60,1.56371,107.097,81.5708,119.645,0,1,21
22,60,1.56371,107.247,81.5892,119.645,0,1,21
23,60,1.56371,107.097,81.5708,119.645,0,1,21
