0,69,2.77396,102.45,81.0026,108.648,0,1,21
1,69,2.77396,102.15,80.9658,108.648,0,1,21
2,69,2.77396,102.6,81.021,108.648,0,1,21
3,69,2.77396,102.75,81.0395,108.648,0,1,21
4,69,2.77396,102.9,81.0579,108.648,0,1,21
5,69,2.77396,102,80.9474,108.648,0,1,21
6,69,2.77396,101.55,80.8921,108.648,0,1,21
7,69,2.77396,102.75,81.0395,108.648,0,1,21
8,69,2.77396,102.6,81.021,108.648,0,1,21
9,69,2.77396,102.9,81.0579,108.648,0,1,21
10,69,2.77396,103.8,81.1684,108.648,0,1,21
11,69,2.77396,103.8,81.1684,108.648,0,1,21
12,69,2.77396,103.05,81.0763,108.648,0,1,21
13,69,2.77396,103.05,81.0763,108.648,0,1,21
14,69,2.77396,102.9,81.0579,108.648,0,1,21
15,69,2.77396,103.65,81.15,108.648,0,1,21
16,69,2.77396,104.85,81.2974,108.648,0,1,21
17,69,2.77396,106.35,81.4816,108.648,0,1,21
18,69,2.77396,107.25,81.5921,108.648,0,1,21
19,69,2.77396,107.85,81.6658,108.648,0,1,21
20,69,2.77396,107.25,81.5921,108.648,0,1,21
21,69,2.77396,107.1,81.5737,108.648,0,1,21
22,69,2.77396,107.25,81.5921,108.648,0,1,21
23,69,2.77396,107.1,81.5737,108.648,0,1,21
